Star,Title_cn,Title_en
5星,老上号砂锅居(索菲亚店),
5星,哈尔滨太平国际机场,Harbin Taiping International Airport
5星,哈尔滨友谊宫,Harbin Friendship Palace Hotel
5星,黑龙江中医药大学,
5星,哈尔滨马迭尔宾馆,Modern Hotel Harbin
5星,北方森林动物园,
5星,霁虹桥,
5星,兆麟街,
5星,东方饺子王(索菲亚店),
5星,兆麟公园,
5星,黑龙江省博物馆,
5星,太阳岛风景区-雪雕艺术园,
5星,果戈里大街,
5星,太阳岛风景区,
5星,慕田峪长城,mutianyu greatwall
5星,加拿大国家电视塔,CN Tower
5星,安大略省议会大厦,Ontario Legislative Building
5星,皇家安大略博物馆,Royal Ontario Museum
5星,新市政厅,The New City Hall
5星,高地公园,High Park
5星,罗渣士中心,Rogers Centre
5星,安大略湖,Lake Ontario
5星,多伦多动物园,The Toronto Zoo
5星,小意大利,Little Italy
5星,多伦多大学,University of Toronto
5星,加拿大国家电视塔,CN Tower
5星,湖心岛,Toronto Islands
5星,多伦多唐人街,ChinaTown
5星,卡萨罗马古堡,Casa Loma
5星,尼亚加拉大瀑布,Downtown Niagara Falls
5星,帕伦克遗址,Palenque Ruinas
5星,帕伦克古城和国家公园,National Park of Palenque
4星,Paje Beach,Paje Beach
4星,The Old Fort (Ngome Kongwe),The Old Fort (Ngome Kongwe)
4星,"Stone Town, Zanzibar","Stone Town, Zanzibar"
4星,Palace Museum,Palace Museum
3星,羽蛇神金字塔,Chichen Itza
5星,Guildwood Park,Guildwood Park
5星,Guildwood Park,Guildwood Park
4星,太阳金字塔,The Pyramid of the Sun
4星,罗马竞技场,Roman Amphitheatre
4星,Roman Theatre,Roman Theatre
4星,La malga水城,La malga Watertown
4星,罗马竞技场,Roman Amphitheatre
5星,迦太基遗址,The site of the ancient city of Carthage
5星,Hotel Maison Doree,Hotel Maison Doree
4星,坚杜拜,Jendouba
4星,蕾吉雅遗址,Bulla Regia
4星,卡夫,Le Kef
4星,北非要塞,Kasbah
5星,迈克塞尔,Mactaris
4星,斯贝特拉,Sbeitla
4星,Hotel Residence Karim,Hotel Residence Karim
4星,托泽尔,Touzeur
4星,Hotel Khalifa,Hotel Khalifa
4星,Hotel de la Paix,Hotel de la Paix
4星,卡塞林,Kasserine
4星,太阳金字塔,The Pyramid of the Sun
4星,麦地那,Medina
4星,巴尔杜博物馆,National Bardo Museum
4星,蓝白小镇,
4星,蕾吉雅遗址,Bulla Regia
4星,罗马古城杜迦,Dougga
3星,斯贝特拉,Sbeitla
4星,Hotel Residence Karim,Hotel Residence Karim
3星,1511咖啡宾馆,Cafe 1511 Guesthouse
4星,旧校舍,Sinema Old School
5星,1933老场坊,
5星,1933老场坊,
5星,1933老场坊,
5星,1933老场坊,
5星,1933老场坊,
5星,红坊国际艺术文化社区,
5星,红坊国际艺术文化社区,
5星,八号桥创意园区,
5星,八号桥创意园区,
5星,思南公馆,
5星,思南公馆,
5星,思南公馆,
5星,思南公馆,
4星,M50创意园,
5星,M50创意园,
5星,M50创意园,
5星,M50创意园,
3星,苏河艺术中心,
3星,苏河艺术中心,
5星,斑黛喀蒂,Banteay Kdei
5星,茶胶寺,Ta Keo
5星,塔普伦寺,Ta Prohm
4星,乍都乍周末市场,Chatuchak Weekend Market
5星,荷鲁斯神庙,Temple Of Horus
5星,荷鲁斯神庙,Temple Of Horus
5星,樱花谷,
5星,埃及国家博物馆,EgyptianMuseum
5星,塔普伦寺,Ta Prohm
5星,金边皇宫,Royal Palace
4星,红钢琴,
4星,暹粒,
4星,崩密列,Beng Mealea
4星,巴肯寺,Phnom Bakheng
5星,金边大酒店,
5星,崩密列,Beng Mealea
4星,金边,
5星,思南路,
5星,上海环球金融中心,
5星,张三疯奶茶店(街心公园店),
4星,港岛香格里拉大酒店,Island Shangri-La Hong Kong
5星,桃花涧,
5星,星光大道,Avenue of Stars
5星,满记甜品,Honeymoon Dessert
5星,香港迪士尼乐园,Hong Kong Disneyland
5星,老巴刹,Lau Pa Sat
5星,珍宝海鲜楼(河滨坊店),JUMBO Seafood Gallery
5星,又一城,Festival Walk
5星,峰寿司(旺角店),
5星,尔舒大使汽车旅馆,ASURE Ambassador Motor Lodge
5星,基督城准将机场酒店,Commodore Airport Hotel Christchurch
5星,台北大师商旅,Master Hotel
5星,垦丁凯撒大饭店,Caesar Park Hotel Kenting
5星,满洲里,
5星,呼伦湖,Hulun Lake
5星,额尔古纳,
5星,满洲里国门景区,
5星,呼伦贝尔大草原,
5星,塔尔寺,
5星,五彩湾,
5星,赛里木湖国家级风景名胜区,
5星,太阳岛风景区-雪雕艺术园,
5星,松花江,
5星,中央大街步行街,
5星,冰雪大世界,
5星,圣索菲亚大教堂,
5星,苍山,The CangShan Mountain
5星,佛图塔,
5星,鸡足山,
5星,大理古城,
5星,美国国家邮政博物馆,National Postal Museum
5星,美国国会山,Capitol Hill
5星,五角大楼,The Pentagon
5星,林肯纪念堂,Lincoln Memorial
5星,国家艺廊,National Gallery of Art
5星,盖蒂中心,The Getty Center
5星,中国城,OldChinatown
5星,好莱坞标志,Hollywood Sign
5星,加州迪士尼乐园,Los Angeles Disneyland
5星,好莱坞星光大道,Hollywood Walk of Fame
5星,洛阳古代艺术博物馆,
5星,王城公园,
5星,洛阳国家牡丹园,
5星,白马寺,
5星,龙门石窟,
5星,汉阳陵,
5星,陕西历史博物馆,
5星,鼓楼,Xi'an tower
5星,西安碑林博物馆,Forest of Stone Steles Museum
5星,秦始皇兵马俑博物馆,The Museum of the Terracotta Army
3星,青岛市政府,
5星,青岛崂山风景区,
3星,第一海水浴场,
5星,八大关景区,
4星,栈桥,
5星,铁阿提纳教堂,Theatine Church of St.Cajetan
5星,宝马博物馆,BMW Museum
5星,宝马世界,BMW World
5星,新天鹅堡,New Swan Stone Castle
3星,玫瑰峰,
3星,中国温泉博物馆,
4星,石塘林,
4星,驼峰岭天池,
4星,阿尔山国家森林公园,
4星,堂安侗寨,Tong Dong
4星,岜沙苗寨,Bia Sha
4星,镇远古镇,
4星,肇兴侗寨,
4星,西江千户苗寨,Xijiang Miao Village
3星,大象自然保护公园,Elephant Nature Park
3星,帕塔拉大象农场,Patara Elephant Farm
3星,湄沙谷瀑布,Mae Sa Waterfall
4星,塔佩门,Tha Phae Gate
4星,清迈古城,Chiang Mai Old City
4星,富士山,Mount Fuji
5星,御笔峰,
3星,武陵源风景名胜区-乌龙寨,
4星,张家界十里画廊,
4星,张家界国家森林公园,
4星,百龙天梯,
4星,理坑,
4星,月亮湾,
5星,庆源村,
4星,江岭,
3星,李坑,
5星,冰水泉,
5星,谷底森林,
5星,长白山峡谷浮石林,
3星,长白山天池,
5星,中国国家博物馆,National Museum of China
5星,金山岭长城(北京段),
5星,爨底下,
5星,箭扣长城,
5星,雍和宫,The Lama Temple
5星,香山公园,
5星,北京动物园,
5星,故宫,The Palace Museum
3星,海洋天堂水疗度假村,Ocean Paradise Resort and Spa
4星,royal mara lodge,royal mara lodge
4星,加赫杰萨尔哈维丽酒店,Hotel Garh Jaisal Haveli
4星,黄石国家公园,Yellowstone National Park
4星,纳什维尔,Nashville
4星,谢南多厄国家公园,
4星,一号公路,California Route 1
4星,圣莫妮卡海滩,Santa Monica Beach
4星,大峡谷国家公园,Grand Canyon National Park
4星,拱门国家公园,Arches National Park
4星,死马点州立公园,Dead Horse Point State Park
4星,仙南渡国家公园,Shenandoah National Park
4星,慕尼黑啤酒节,
4星,哈尔施塔特,Hallstatt
4星,Hotel galaxy,Hotel galaxy
4星,国王湖,Konigssee
4星,美泉宫,Schönbrunn Palace
4星,维也纳国家歌剧院,Vienna State Opera
4星,中央咖啡馆,Café Central
3星,金色大厅,Wiener Musikverein
5星,海子山自然保护区,
4星,肇兴侗寨,
4星,镇远古镇,
4星,西江千户苗寨,Xijiang Miao Village
5星,黄岗侗寨,
5星,岜沙苗寨,Bia Sha
5星,暹粒,
5星,金边皇宫,Royal Palace
5星,柬埔寨国家博物馆,National Museum of Cambodia
5星,高布斯滨,Kbal Spean
5星,女王宫,Banteay Srei
5星,甘孜俄初山,
4星,北京国际鲜花港,
5星,金边,
5星,隆里古城,
5星,鱼尾小屋旅馆,Fish Tail Lodge
5星,博卡拉,
4星,恩戈罗恩戈罗火山口,Ngorongoro Crater
4星,曼亚拉湖国家公园,Lake Manyara National Park
4星,马赛马拉国家野生动物保护区,Masai mara natioanl Reserve
5星,泰姬陵,Taj Mahal
5星,乌代布尔,Udaipur
5星,恒河,Ganga River
5星,达萨瓦梅朵河坛,Dasashwamedh Ghat
5星,打马坎,
5星,千年老龙树,
5星,胜境关,
5星,告庄西双景,
4星,澜沧江,
4星,汤那洞,
5星,火把洞,
5星,月亮湾湿地公园,
5星,秀山镇,
5星,班果土林,
5星,西双版纳,
5星,琅勃拉邦,Luang Prabang Library
5星,红海潜水,
4星,纳赛尔湖,Lake Nasser
4星,未完成的方尖碑,The unfinished Obelisk
5星,阿布辛拜勒神庙,Abu Simbel Temple
4星,索菲特老瀑布酒店,Sofitel Old Cataract Hotel
4星,苏克大街,Sharia as-Souq
4星,阿斯旺游轮码头,
4星,阿斯旺国际机场,Aswan International Airport
3星,金字塔声光秀,Light and Sound Show
4星,蒙卡拉金字塔,Pyramid of Menkaure
4星,悬空教堂,The Hanging Church
5星,尼罗河,River Nile
3星,肚皮舞表演,
5星,狮身人面像,Great Sphinx
5星,穆罕默德·阿里清真寺,Mohamed Ali Mosque
5星,汗·哈利利市场,Khan El Khalili Market Bazaar
5星,胡夫金字塔,Pyramid of Khufu
5星,吉萨金字塔,ThePyramidsofGiza
4星,哈夫拉金字塔,Pyramid of Khafre
5星,萨拉丁城堡,Citadel of Saladin
4星,死人城,The City of Dead
5星,尼罗河游船,
5星,埃及国家博物馆,EgyptianMuseum
4星,开罗国际机场,Cairo International Airport
4星,开罗古城,Old City (Coptic Cairo)
5星,金字塔艾美酒店及水疗中心,Le Meridien Pyramids Hotel & Spa
4星,埃及航空公司,
3星,金老鹰香精宫,Golden Eagle Perfume Palace
4星,海滨大道,Corniche
5星,凯特贝城堡,Citadel of Qaitbay
5星,亚历山大图书馆,Alexandria Library‎
4星,蒙塔扎宫,King Farouk Palace
5星,地中海的新娘,Sea Bride Statue
4星,图坦卡蒙法老墓,Tomb of King Tutankhamun
4星,卢克索西岸热气球,
5星,拉美西斯六世陵墓,Tomb of Ramses VI
5星,阿卡迪度假酒店,Achti Resort
4星,卢克索神庙,Luxor Temple
5星,帝王谷,Valley of the Kings
5星,门农巨像,Colossi of Memnon
5星,哈特谢普苏特女王神庙,Mortuary Temple of Hatshepsut
5星,卡尔纳克神庙,Temple of Karnak
4星,Sas-Bahu Temple,Sas-Bahu Temple
5星,皮丘拉湖,Lake Pichola
5星,乌代布尔城市王宫,City Palace
5星,布施仪式,Alms Giving Ceremony
4星,老泰友谊大桥,Friendship Bridge VI
3星,河西镇,
4星,兴义村,
3星,弥勒大佛,
4星,虹溪石牌坊,
3星,可邑,
3星,碧色寨村,
3星,滇越铁路云南段,
3星,城子古村,
3星,勐巴娜西珍奇园,
3星,树包塔,
3星,玉几岛,
3星,海舌生态公园,
3星,扎美寺,
3星,阿佤山,
3星,落水洞湖景区,
3星,郊野公园,
5星,泸沽湖,
3星,曼春满佛寺,
3星,曼听公园,
3星,云南哀牢山国家级自然保护区,
3星,秀山公园,
3星,虎跳峡,
3星,少林寺,
3星,塔林,
3星,乾陵,
4星,弥勒湖泉红烟宾馆,
4星,云南弥勒大佛-锦屏山风景区,
4星,云南红酒庄,
4星,湖泉生态园,
5星,宜州刘三姐度假山庄,Liu Sanjie Resort Hotel
4星,百色起义纪念馆,
4星,百色万宁大酒店,Baise Wanning Hotel
4星,浪巴铺土林（新华土林）,
4星,抚仙湖悦椿度假酒店,Angsana Fuxian Lake
4星,娜允古镇,
4星,孟连大金塔,
4星,西盟龙潭（勐梭龙潭）,
4星,西盟龙潭（勐梭龙潭）,
4星,广允缅寺,
4星,孟定洞景佛寺,
3星,一寨两国,
4星,腾冲火山地热国家地质公园,
4星,腾冲必美大院古民居,
5星,卡瓦格博峰,
5星,白马雪山垭口,
5星,梅里雪山,
5星,曼飞龙白塔,
5星,西双版纳总佛寺,
4星,西双版纳野象谷,
5星,秦皇求仙入海处,
5星,山海关（天下第一关）,
5星,老龙头景区,
3星,孟姜女庙,
5星,名人别墅,
4星,碧螺塔酒吧公园,
5星,南戴河,
5星,奥林匹克大道公园,
5星,联峰山公园,
5星,老虎石海上公园,
5星,鸽子窝公园,
5星,洛阳国家牡丹园,
5星,龙门石窟,
5星,锦江里碉楼群,
5星,立园,
5星,赤坎古镇,
5星,马降龙碉楼群,
5星,自力村碉楼群,
5星,建水古城,
5星,老虎嘴梯田景区,
5星,西湖,
5星,马熊沟,
5星,波瓦山,
5星,高尔寺山,
5星,海子山自然保护区,
5星,亚丁风景区,
5星,央迈勇,
5星,亚丁风景区,
5星,泸定桥,
5星,折多山,
5星,归元禅寺,Guiyuan Buddhist Temple
4星,南菇河淘宝市场,
4星,北海银滩,
4星,巍宝山景区,
3星,瑞丽江,
5星,雾浓顶观景台,
5星,大海梁子,
5星,建水团山村,
5星,物茂土林,
5星,五花海,
4星,青龙河,
4星,青龙桥,
3星,束河古镇,
5星,东巴万神园,
5星,白沙古镇,
3星,云杉坪,
5星,大落水村,
5星,里格岛,
5星,黑龙潭公园,
5星,走婚桥,
5星,沙溪古镇,
5星,鸡足山,
4星,严家大院,
4星,蝴蝶泉,
2星,崇圣寺三塔,
2星,大理古城,
5星,鹅泉风景区,
5星,旧州老街,
5星,旧州绣球之乡,
2星,桃花汛,
5星,世界恐龙谷,
5星,九龙瀑布群,
5星,罗平螺丝田,
5星,金鸡峰丛,
5星,九龙瀑布群,
5星,罗平螺丝田,
5星,罗平坝子,
5星,抚仙湖,
5星,抚仙湖,
5星,黑龙潭,
5星,文殊坊,
4星,九眼桥,
5星,金沙遗址博物馆,
5星,都江堰景区,
5星,武侯祠,Martial Marquis Memorial Temple
5星,文化公园-青羊宫,
5星,井巷子,
5星,锦里,
5星,宽窄巷子,
5星,洛带古镇,
5星,文殊院,
5星,黄帝陵,Huangdi Mausoleum
4星,华清宫-兵谏亭,
5星,秦始皇兵马俑博物馆,The Museum of the Terracotta Army
5星,西安博物院,Xi'an Museum
5星,大明宫国家遗址公园,
5星,大雁塔北广场,
5星,西安碑林博物馆,Forest of Stone Steles Museum
5星,西安城墙,The Xi’an Circumvallation
5星,鼓楼,Xi'an tower
5星,蜀南竹海,
5星,抚仙湖,
4星,小江泥石流,
5星,锦绣园七彩坡,
5星,东川红土地景区,
5星,兴文石海洞乡旅游区,
5星,僰人悬棺,
5星,滇西抗战纪念馆,
5星,和顺古镇,
5星,九龙瀑布群,
5星,罗平油菜花文化旅游节,
5星,曼听公园,
5星,西双版纳总佛寺,
5星,西双版纳热带动物园,
5星,曼飞龙白塔,
5星,金殿风景名胜区,
5星,宝塔山景区-延安宝塔山,
5星,枣园革命旧址,
5星,雾里村,
5星,老姆登教堂,
5星,石月亮,
5星,怒江第一湾,
5星,丙中洛,
5星,多依河,
4星,金鸡峰丛,
4星,黄龙溪古镇,Huanglongxi
4星,杜甫草堂,
3星,普者黑村,
4星,仙人洞,
4星,仙人居客栈,
4星,仙人洞,
4星,普者黑湖,
4星,坝美村,
4星,勐泐大佛寺,
4星,西双版纳傣族园,
4星,西双版纳傣族园,
4星,曼旦村,
4星,海峰湿地,
4星,己衣大裂谷,
3星,假日宾馆,
4星,金沙江,
5星,罗平坝子,
3星,世界恐龙谷,
1星,落霞沟,
1星,乐谱凹,
5星,Cagsawa Ruins,Cagsawa Ruins
2星,马尼拉国际机场,Manila Ninoy Aquino International Airport
5星,圣彼得大教堂,St Peter’s Basilica
3星,黎牙实比机场,Legazpi Airport
5星,蓝色清真寺,Blue Mosque
5星,塞纳河,Seine River
3星,英格堡,Engelberg
5星,西庸城堡,
3星,拉沃葡萄园梯田,Corniche Lavaux Vineyards
5星,魔力喷泉,The Magic Fountain
5星,韩国寺,
5星,Donsol,Donsol
5星,马荣火山,Mayon Volcano
5星,石灰华梯田,Travertines
5星,玫瑰谷,Red and Rose Valley Tours
4星,苏丹洞穴套房酒店,Sultan Cave Suites
3星,京都站,Kyoto Station
4星,白川,Gion-nawate
4星,千本鸟居,Senbon Torii
3星,平安神宫,Heian Jingu Shrine
4星,背割堤,Kasen
4星,衹园,Gion
4星,大阪新今宫酒店,Hotel Shin-Imamiya
4星,京乐旅馆,Ryokan Kyoraku
3星,天龙寺,Tenryu-ji
3星,梦京都和服体验,Yume Kyoto
3星,渡月桥,Togetsukyo Bridge
4星,清水寺,Kiyomizu-dera Temple
4星,平野家本店,Imobouhiranoyahonten
3星,伏见稻荷大社,
4星,京都二条城,Nijo Castle
4星,东寺,Toji
4星,奈良公园,Nara Park
3星,奈通海滩,Nai Thon Beach
5星,达差岛,Tachai Island
4星,费特希耶滑翔伞,Paragliding  Fethiye
4星,蝴蝶谷,Butterfly Valley
4星,棉花堡,Pamukkale
4星,阿拉恰特,Alacati
3星,排帕拉维达酒店,Pura Vida Pai Resort
4星,瑞平赛珊奢华酒店,Sibsan Luxury Hotel Rimping
4星,排帕拉维达酒店,Pura Vida Pai Resort
4星,拜县浪漫故事酒店,Romance - Another Story in Pai
4星,夏希旅馆,Shahi Guest House
4星,甘帕蒂酒店,Ganpati Guest House
3星,拉萨平措康桑酒店,
4星,snowman hotel,snowman hotel
5星,白庙,Wat Rong Khun
4星,Yellow Cab Pizza(S2店),Yellow Cab Pizza
4星,Steak House,Steak House
2星,元阳陈家旅社,
4星,建水临安客栈,Lin An Inn
3星,贡嘎国际青年旅舍,
4星,瑞光大金塔,Shwedagon Pagoda
4星,因瓦古城,Inwa
4星,雅丹国家地质公园,
3星,玉门关,
4星,莫高窟,mogaocaves
4星,张掖丹霞地质公园,
3星,马蹄寺,
4星,拉卜楞寺,
4星,Vallarta Palace Hotel,Vallarta Palace Hotel
3星,日光倾城酒吧,
4星,后街5号,
3星,老挝国家博物馆,Lao National Museum
4星,水泉沟,
4星,白沙古镇,
4星,茶卡盐湖,
4星,太鲁阁公园,Taroko National Park
4星,关山,
5星,垦丁,
4星,淡水渔人码头,Tamshui Fisherman's Wharf
4星,中正纪念堂,Chiang Kai-Shek Memorial Hall
4星,芭提雅,Pattaya
5星,台北故宫博物院,Taipei's National Palace Museum
5星,大皇宫,Grand Palace
5星,琅勃拉邦,Luang Prabang Library
5星,金阁寺,Kinkakuji Temple
5星,京都二条城,Nijo Castle
4星,京都站,Kyoto Station
3星,哲学之道,Philosopher's Walk
5星,贝加尔湖博物馆,Baikal Museum
5星,橘子树别墅旅馆,
5星,奥利洪岛,Olkhon Island
5星,胡日尔镇,Khuzhir
4星,京都塔,Kyoto tower
5星,喀山圣母大教堂,Cathedral of the Kazan Icon of the Mother of God
5星,宝严院,Hogonin Temple
4星,渔村,Fishing Village
3星,白沙丘,White Sand Dunes
3星,红沙丘,Red Sand Dune
5星,美奈海滩,Mui Ne Beach
4星,统一宫,Reunification Palace
5星,中央邮局,Central Post Office
2星,范五老街,Pham Ngu Lao Street
5星,动物园前地铁站,
3星,关西国际机场,Kansai International Airport
4星,大阪城天守阁,Osaka Castle Tower
